psraid,sample,int_date,fips,state,cregion,density,usr,vote01,pial1a,pial1b,pial1c,pial1d,pial1e,pial2a,pial2b,pial2c,pial2d,pial2e,pial3,ql1,ql1a,qc1,hh1,employ,par,sex,age,educ2,hisp,race,inc,reg,party,partyln,ideo,zipcode,iphoneuse,hphoneuse,weight,standwt
201454,2,110412,29071,29,2,2,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,3,2,1,83,8,2,1,3,1,3,1,3,63068,2,2,2.1,.538673297220496
201459,2,110412,42077,42,1,4,U,1,1,2,2,2,2,4,4,4,4,4,2, , ,1,2,3,2,1,66,3,2,1,6,1,2, ,3,18104,2,2,6.3,1.61601989166149
201460,2,110412,6073,6,4,3,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,2,1,1,2,1,23,3,2,1,3,1,3,1,2,92115,3,3,3.7,.94909104748373
201461,2,110412,51680,51,3,4,U,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,2,1,1,59,6,2,1,3,1,1, ,3,24503,2,2,3.6,.923439938092278
201462,2,110412,21199,21,3,1,R,3,2,2,2,1,2,4,4,4,3,4,2, , ,2,2,1,1,1,19,4,2,1,2,1,1, ,2,42544,3,3,4.85,1.24407880548543
201473,2,110412,13071,13,3,1,R,4,2,2,2,2,2,4,4,4,4,4,2, , ,2,1,1,1,1,24,3,2,1,9,3,3,9,8,31771,3,3,3.1,.795184391135017
201475,2,110412,34003,34,1,5,S,3,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,3,2,2,78,3,2,1,4,2,2, ,3,07652,2,2,3.45,.8849632740051
201476,2,110412,51670,51,3,5,S,1,1,1,2,2,1,2,2,2,4,2,1, , ,2,2,2,2,1,58,5,2,1,2,1,3,1,3,23860,3,3,5.6,1.43646212592132
201484,2,110412,42035,42,1,1,R,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,3,2,2,65,6,2,1,6,1,2, ,3,17751,2,2,1.65,.423243304958961
201494,2,110412,12086,12,3,4,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,3,2,2,60,5,2,4,6,1,2, ,3,33169,2,2,4.2,1.07734659444099
201502,2,110412,33009,33,1,1,R,3,2,2,2,2,2,4,4,4,4,4,2, , ,2,2,1,2,1,32,8,2,1,4,3,2, ,3,03766,3,3,4.75,1.21842769609398
201504,2,110412,26099,26,2,4,S,1,1,2,2,3,2,1,4,4,5,4,2, , ,2,6,3,2,1,52,5,2,3,1,3,1, ,2,48092,3,3,9.7,2.48815761097086
201519,2,110412,36061,36,1,5,U,1,1,1,2,1,1,1,1,4,1,1,1, , ,1,3,2,2,1,26,4,2,2,1,1,3,2,5,10044,2,2,6.85,1.75710099331447
201528,2,110412,39117,39,2,1,S,3,2,1,2,2,1,2,3,3,1,3,1, , ,2,2,2,2,1,41,4,1,1,5,1,1, ,3,43315,3,3,7.2,1.84687987618456
201533,2,110412,39003,39,2,2,U,1,2,2,2,2,2,4,4,4,4,4,2, , ,2,1,1,2,2,51,4,1,2,6,1,2, ,3,45805,3,3,6.15,1.57754322757431
201534,2,110412,12086,12,3,4,U,1,1,2,2,1,1,5,4,5,5,5,1, , ,2,3,1,1,1,21,3,1,4,4,3,2, ,4,33125,3,3,9.7,2.48815761097086
201553,2,110412,24033,24,3,4,S,1,1,1,2,2,2,1,1,1,1,1,2, , ,1,2,3,1,2,34,2,2,2,1,3,3,9,5,20746,2,2,9.7,2.48815761097086
201555,2,110412,24510,24,3,5,U,1,1,1,2,2,2,1,1,4,4,4,1, , ,1,4,3,2,2,18,2,2,2,1,3,2, ,1,21215,2,2,6.6,1.69297321983584
201556,2,110412,11001,11,3,5,U,1,2,2,1,2,1,1,4,1,2,3,2, , ,1,3,2,2,2,20,4,2,2,99,2,2, ,4,21245,2,2,3.7,.94909104748373
201562,2,110412,39063,39,2,2,R,1,2,2,2,2,2,4,4,4,4,4,2, , ,2,2,1,1,1,29,5,2,1,6,1,9,1,3,45840,3,3,7.4,1.89818209496746
201565,2,110412,24510,24,3,5,U,1,1,1,2,2,2,1,4,4,4,4,2, , ,2,2,3,1,1,53,3,2,2,99,1,2, ,3,21213,3,3,7.6,1.94948431375036
201566,2,110412,13115,13,3,2,U,1,2,2,2,2,2,4,4,4,4,4,2, , ,2,2,3,2,1,50,3,2,1,99,1,2, ,1,30161,3,3,8.35,2.14186763418626
201567,2,110412,37101,37,3,2,S,1,1,1,2,1,1,1,1,4,1,1,1, , ,1,3,1,1,2,45,6,2,1,5,1,2, ,2,27569,2,2,2.8,.718231062960661
201569,2,110412,39061,39,2,4,S,1,2,2,2,2,2,2,2,4,2,4,2, , ,1,2,3,2,2,44,4,2,1,6,1,1, ,4,45231,2,2,6.2,1.59036878227003
201570,2,110412,26163,26,2,5,S,3,1,1,2,1,1,4,4,4,4,3,1, , ,1,4,2,1,1,28,4,2,1,4,1,3,2,4,48101,2,2,6.25,1.60319433696576
201573,2,110412,34003,34,1,5,S,2,2,2,2,2,2,2,4,4,4,4,2, , ,1,3,3,2,1,19,3,1,1,8,2,1, ,3,07657,2,2,8.3,2.12904207949053
201578,2,110412,37095,37,3,1,R,1,1,1,2,2,2,1,1,4,4,4,2, , ,2,2,3,2,2,67,3,2,2,2,1,2, ,2,27826,3,3,2.7,.692579953569209
201590,2,110412,13089,13,3,5,S,1,1,2,2,2,3,1,1,4,4,4,2, , ,2,2,1,2,1,18,3,2,2,6,1,2, ,2,30087,3,3,4.5,1.15429992261535
201592,2,110412,42017,42,1,4,S,3,2,2,2,2,3,3,4,4,4,4,2, , ,1,4,1,2,1,26,3,2,1,3,1,2, ,3,19047,2,2,9.35,2.39837872810078
201599,2,110412,34033,34,1,2,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,3,1,1,1,45,6,2,1,9,1,3,1,2,08098,2,2,4.05,1.03886993035381
201615,2,110412,51059,51,3,5,S,1,1,2,1,2,2,1,4,1,1,1,2, , ,2,2,3,1,2,41,8,2,3,8,1,2, ,3,22181,3,3,6.85,1.75710099331447
201626,2,110412,44007,44,1,4,S,1,1,1,1,1,1,2,4,2,2,2,1, , ,1,5,1,1,1,42,6,2,1,7,1,3,1,2,02905,2,2,5.25,1.34668324305124
201632,2,110412,47009,47,3,2,S,1,2,2,2,2,2,2,4,4,4,4,2, , ,2,5,1,1,2,40,5,2,1,7,1,1, ,1,37803,3,3,9.7,2.48815761097086
201637,2,110412,45091,45,3,2,S,3,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,2,2,2,21,4,2,1,3,1,3,2,3,29710,2,2,3.15,.808009945830743
201640,2,110412,48027,48,3,2,U,1,2,2,2,2,2,3,4,4,4,3,2, , ,2,2,1,2,1,28,6,1,1,5,3,3,1,2,76513,3,3,6.25,1.60319433696576
201649,2,110412,37051,37,3,3,U,1,2,2,2,2,2,2,4,4,4,4,2, , ,1,4,2,2,1,34,5,2,1,5,1,3,1,2,28311,2,2,6.65,1.70579877453157
201661,2,110412,18163,18,2,3,U,1,2,2,2,2,2,4,4,4,4,4,2, , ,2,2,3,2,1,74,3,2,1,4,1,1, ,2,47365,3,3,6.6,1.69297321983584
201663,2,110412,39123,39,2,2,S,1,1,2,2,2,2,4,4,4,4,4,2, , ,2,1,1,2,1,65,5,2,1,6,1,1, ,1,43430,3,3,2.95,.756707727047839
201665,2,110412,28081,28,3,2,R,1,1,1,2,2,2,3,1,4,4,4,1, , ,2,2,1,1,2,40,3,2,2,2,1,2, ,2,38879,3,3,8.45,2.16751874357771
201672,2,110412,17043,17,2,5,S,1,1,2,2,2,2,1,4,4,4,4,2, , ,2,2,1,2,2,61,8,2,1,6,1,3,1,4,60103,3,3,4.75,1.21842769609398
201673,2,110412,47187,47,3,2,S,1,1,2,2,1,1,2,2,2,2,2,2, , ,1,2,3,2,2,74,7,2,1,9,1,1, ,1,37027,2,2,1.45,.371941086176056
201674,2,110412,27003,27,2,3,S,3,1,1,2,2,2,1,1,4,4,4,1, , ,2,1,1,2,1,24,4,2,2,4,3,9,9,9,55303,3,3,3.7,.94909104748373
201679,2,110412,9003,9,1,4,U,1,1,2,2,2,2,3,4,4,4,4,2, , ,2,6,1,2,1,26,8,1,6,7,1,3,1,3,06111,3,3,9.7,2.48815761097086
201691,2,110412,28087,28,3,2,R,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,1,1,1,57,5,2,1,8,1,2, ,3,39740,2,2,2.75,.705405508264935
201695,2,110412,51107,51,3,3,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,3,3,2,1,19,3,2,1,8,1,1, ,3,20176,2,2,4.25,1.09017214913672
201696,2,110412,51510,51,3,5,U,1,2,2,2,2,2,8,9,9,9,9,2, , ,2,3,1,2,2,22,6,2,1,99,1,1, ,2,22314,3,3,4.5,1.15429992261535
201708,2,110412,24009,24,3,3,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,2,2,1,1,2,36,6,2,1,7,1,3,1,3,20736,3,3,6.2,1.59036878227003
201711,2,110412,42103,42,1,1,S,1,2,2,2,2,2,4,4,4,4,3,2, , ,1,2,1,1,1,38,6,2,1,7,1,2, ,4,18337,2,2,2.45,.628452180090578
201715,2,110412,21029,21,3,2,S,1,1,1,1,1,1,4,4,4,2,1,1, , ,2,2,1,2,1,51,7,2,1,99,1,2, ,2,40165,3,3,4.15,1.06452103974527
201720,2,110412,11001,11,3,5,U,3,2,2,2,2,2,3,4,4,4,4,2, , ,2,3,3,2,2,21,4,2,2,99,1,2, ,3,20002,3,3,6.5,1.66732211044439
201722,2,110412,5081,5,3,1,R,3,2,2,2,2,2,4,4,4,4,3,2, , ,2,1,2,2,1,18,4,2,1,5,1,3,2,3,71836,3,3,3.55,.910614383396552
201738,2,110412,8041,8,4,2,U,3,2,2,2,2,2,4,4,4,4,4,2, , ,1,1,1,2,1,30,6,2,3,6,3,9,2,3,80919,2,2,1.1,.282162203305974
201740,2,110412,51089,51,3,2,R,1,1,2,3,2,2,3,4,4,4,4,2, , ,2,1,2,1,2,41,4,2,1,1,1,3,9,2,24054,3,3,5.85,1.50058989939995
201750,2,110412,17083,17,2,1,S,1,2,2,1,1,2,4,4,4,3,4,2, , ,2,2,3,1,1,26,3,2,1,3,2,3,2,2,62052,3,3,5.55,1.4236365712256
201752,2,110412,1073,1,3,3,U,3,2,2,2,2,2,4,4,4,4,2,2, , ,1,3,1,2,2,24,4,2,1,2,1,1, ,2,35235,2,2,4.8,1.2312532507897
201772,2,110412,34017,34,1,5,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,2,2,3,2,2,28,8,2,3,2,3,4,9,4,07029,3,3,8.95,2.29577429053497
201774,2,110412,24027,24,3,4,S,1,1,1,2,2,2,4,4,4,4,4,2, , ,1,2,3,2,2,47,4,2,1,2,1,1, ,3,21797,2,2,4.7,1.20560214139825
201778,2,110412,24003,24,3,4,S,1,1,2,2,2,1,1,4,4,4,4,2, , ,2,2,1,2,2,22,3,2,1,6,1,3,2,4,21122,3,3,7.15,1.83405432148883
201782,2,110412,20135,20,2,1,R,1,1,2,2,1,1,2,4,2,4,2,2, , ,1,2,1,2,1,58,3,2,1,3,1,3,1,3,67560,2,2,3.15,.808009945830743
201794,2,110412,39111,39,2,1,R,1,1,2,2,2,2,3,4,2,4,4,2, , ,2,1,3,2,2,66,4,2,1,3,1,2, ,3,43716,3,3,1.65,.423243304958961
201802,2,110412,42101,42,1,5,U,3,2,2,2,2,2,4,4,4,4,4,2, , ,2,1,3,2,1,24,8,2,3,1,3,3,9,2,19104,3,3,3.85,.987567711570908
201818,2,110412,19067,19,2,1,R,3,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,1,1,2,38,8,2,1,8,1,3,1,3,50468,2,2,2.45,.628452180090578
201821,2,110412,53063,53,4,2,S,1,1,2,2,2,2,4,4,4,4,4,2, , ,1,3,1,1,1,44,6,2,1,7,1,1, ,2,99006,2,2,2.4,.615626625394852
201822,2,110412,27123,27,2,5,U,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,3,2,2,69,3,2,1,7,1,1, ,2,55127,2,2,2.5,.641277734786304
201825,2,110412,39035,39,2,5,U,3,1,2,2,1,2,1,1,1,1,4,2, , ,1,1,1,2,1,34,8,2,9,6,1,1, ,3,44128,2,2,1.95,.500196633133317
201829,2,110412,17031,17,2,5,U,1,2,2,2,2,2,4,4,4,4,4,1, , ,2,2,2,2,2,28,4,2,2,1,1,2, ,1,60620,3,3,8.3,2.12904207949053
201831,2,110412,12001,12,3,2,U,3,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,1,1,1,48,8,2,3,6,3,4,2,4,32606,2,2,2.65,.679754398873482
201840,2,110412,35001,35,4,3,U,3,2,2,2,2,2,1,4,4,4,4,2, , ,1,1,1,1,1,42,4,1,1,7,1,2, ,2,87105,2,2,2.45,.628452180090578
201842,2,110412,4013,4,4,3,U,3,9,9,9,9,9,4,4,4,4,4,2, , ,2,2,1,2,2,39,6,2,1,4,1,3,2,4,85032,3,3,5.4,1.38515990713842
201849,2,110412,37119,37,3,4,U,1,1,1,2,2,1,1,1,4,4,3,1, , ,1,3,1,2,1,24,6,2,2,4,1,3,2,3,28269,2,2,2.5,.641277734786304
201850,2,110412,4019,4,4,2,U,1,2,2,2,2,2,3,4,4,4,4,2, , ,2,2,1,1,1,45,6,2,1,3,1,1, ,2,85749,3,3,3.6,.923439938092278
201857,2,110412,4019,4,4,2,U,1,2,2,2,2,2,2,4,8,4,4,2, , ,1,1,2,1,2,42,5,2,1,99,1,1, ,2,85704,2,2,1.9,.487371078437591
201861,2,110412,6085,6,4,4,U,1,2,2,2,2,2,4,4,4,4,4,2, , ,2,1,1,2,1,22,6,2,1,7,1,2, ,3,95014,3,3,2.75,.705405508264935
201864,2,110412,40027,40,3,3,U,1,2,2,2,2,2,5,4,4,4,4,2, , ,1,4,1,1,1,33,6,2,1,6,1,3,2,3,73160,2,2,3.6,.923439938092278
201867,2,110412,18089,18,2,4,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,2,1,3,2,2,64,8,2,1,3,1,2, ,5,46410,3,3,4.3,1.10299770383244
201875,2,110412,8001,8,4,3,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,1,2,1,39,3,2,1,8,1,3,9,3,80241,2,2,4.4,1.1286488132239
201878,2,110412,17179,17,2,2,S,1,1,1,2,1,1,3,2,4,4,3,1, , ,2,3,3,2,2,50,4,2,1,8,1,4,1,1,61535,3,3,7.15,1.83405432148883
201888,2,110412,1081,1,3,2,U,3,2,2,2,2,2,4,4,4,4,5,2, , ,1,3,3,2,2,73,2,2,1,2,1,3,2,8,36874,2,2,6.5,1.66732211044439
201903,2,110412,55047,55,2,1,R,1,2,2,2,2,2,4,4,4,4,4,2, , ,2,2,3,2,1,66,3,2,1,6,1,3,1,3,54968,3,3,4.8,1.2312532507897
201908,2,110412,6071,6,4,1,S,1,2,2,2,2,1,4,4,4,4,2,1, , ,1,2,3,2,2,73,6,2,1,6,1,4,2,4,91786,2,2,1.1,.282162203305974
201910,2,110412,8035,8,4,2,S,3,2,2,2,2,2,4,4,4,4,4,2, , ,2,2,3,2,2,61,3,2,1,7,3,3,1,2,80104,3,3,5.75,1.4749387900085
201915,2,110412,48257,48,3,2,S,1,1,1,2,2,2,4,4,4,4,4,1, , ,1,1,3,2,2,65,2,2,1,99,1,1, ,8,75114,2,2,2.45,.628452180090578
201920,2,110412,53075,53,4,1,R,3,2,2,2,2,2,2,4,4,4,4,2, , ,1,4,3,2,2,27,3,2,1,6,1,3,1,3,99143,2,2,4.65,1.19277658670253
201923,2,110412,4019,4,4,2,U,3,2,2,2,2,2,4,4,4,4,4,2, , ,2,4,2,2,2,22,5,2,1,2,1,3,9,9,85704,3,3,6.2,1.59036878227003
201932,2,110412,8037,8,4,1,R,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,1,2,2,47,6,2,1,7,1,3,9,3,81658,2,2,1.6,.410417750263235
201935,2,110412,8013,8,4,3,U,1,1,2,2,2,2,4,4,4,4,4,2, , ,1,3,2,2,2,75,4,2,1,3,1,3,1,2,80501,2,2,2.05,.525847742524769
201949,2,110412,49053,49,4,1,R,1,2,2,2,2,1,2,4,2,4,2,1, , ,2,2,3,2,2,57,6,2,1,99,1,3,1,2,84770,3,3,3.2,.82083550052647
201969,2,110412,29169,29,2,1,R,3,2,2,2,2,2,5,4,4,4,5,2, , ,2,1,3,1,1,29,5,2,1,1,1,3,2,3,65583,3,3,4.65,1.19277658670253
201971,2,110412,8001,8,4,3,S,1,1,1,2,1,2,3,2,4,4,3,2, , ,1,4,1,1,2,22,6,2,1,2,1,1, ,8,80601,2,2,2.25,.577149961307674
201974,2,110412,27131,27,2,2,R,1,2,2,2,2,2,4,1,4,4,4,2, , ,2,2,3,2,1,18,3,2,1,99,1,3,2,4,55057,3,3,4.7,1.20560214139825
201977,2,110412,6079,6,4,1,U,3,1,2,2,2,2,4,2,4,4,4,2, , ,1,1,3,2,2,68,5,2,1,3,1,1, ,3,93446,2,2,1,.256511093914522
201980,2,110412,16001,16,4,3,S,1,1,2,2,2,1,4,4,4,4,3,1, , ,1,3,1,2,1,21,3,2,1,5,1,3,1,2,83642,2,2,3.7,.94909104748373
201984,2,110412,41043,41,4,1,R,3,2,2,2,2,2,4,4,4,4,4,2, , ,1,1,1,2,2,44,8,2,1,3,1,9,9,8,97322,2,2,1.1,.282162203305974
202009,2,110412,48157,48,3,3,S,1,1,1,1,2,1,4,4,2,4,3,1, , ,2,2,1,1,1,42,8,2,1,9,1,1, ,1,77479,3,3,4.45,1.14147436791962
202014,2,110412,53033,53,4,4,S,3,1,2,2,2,2,1,1,4,4,1,2, , ,2,3,3,2,2,19,3,1,1,3,3,2, ,5,98122,3,3,9.7,2.48815761097086
202015,2,110412,41019,41,4,1,R,1,2,2,2,2,2,2,4,3,4,4,2, , ,1,2,1,2,1,58,8,2,1,6,1,3,1,2,97443,2,2,1.9,.487371078437591
202021,2,110412,6059,6,4,5,S,1,2,2,2,2,2,2,4,4,4,2,2, , ,1,3,3,2,2,61,5,2,1,7,1,1, ,2,90631,2,2,3.4,.872137719309374
202023,2,110412,22045,22,3,2,R,1,2,2,2,2,2,2,2,4,4,4,2, , ,1,2,1,2,2,24,6,2,1,99,1,1, ,2,70560,2,2,1.7,.436068859654687
202025,2,110412,48013,48,3,1,R,1,1,2,2,2,1,2,4,4,4,2,1, , ,1,2,1,2,2,54,4,2,1,99,1,1, ,2,78065,2,2,2.85,.731056617656387
202033,2,110412,34021,34,1,4,S,3,1,2,2,1,1,3,4,3,3,4,2, , ,1,2,1,1,1,29,3,1,1,9,1,1, ,1,08541,2,2,9.7,2.48815761097086
202037,2,110412,6073,6,4,3,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,3,3,9,1,87,6,2,2,4,1,2, ,1,92114,2,2,2.25,.577149961307674
202038,2,110412,6037,6,4,5,U,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,3,2,2,81,3,2,1,3,1,2, ,3,90605,2,2,2.25,.577149961307674
202043,2,110412,32013,32,4,1,R,3,1,1,2,2,2,1,4,4,4,4,2, , ,2,1,1,1,1,41,3,1,1,8,1,2, ,4,89445,3,3,6.25,1.60319433696576
202044,2,110412,53033,53,4,4,S,1,1,1,1,2,2,1,4,1,4,3,2, , ,1,2,1,2,1,57,7,2,1,7,1,5,2,5,98103,2,2,3.15,.808009945830743
202055,2,110412,6037,6,4,5,U,3,2,2,2,2,2,4,4,4,4,4,2, , ,1,3,1,1,2,42,6,2,3,8,1,3,2,3,90034,2,2,4.35,1.11582325852817
202059,2,110412,55087,55,2,2,S,1,1,2,1,2,2,3,3,3,2,3,2, , ,1,2,1,2,1,40,5,2,1,8,1,3,1,2,54914,2,2,3.15,.808009945830743
202071,2,110412,41039,41,4,1,U,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,3,2,1,72,3,2,1,3,1,1, ,2,97463,2,2,2.5,.641277734786304
202091,2,110412,6013,6,4,4,S,1,1,1,2,2,2,3,3,4,4,4,2, , ,2,2,3,2,2,99,8,2,1,99,1,2, ,4,94565,3,3,4.65,1.19277658670253
202097,2,110412,22047,22,3,1,R,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,2,3,2,2,56,3,2,2,2,1,2, ,3,70764,2,2,2.55,.65410328948203
202116,2,110412,29011,29,2,1,R,1,1,2,2,2,2,2,4,4,4,4,2, , ,2,2,1,1,1,46,3,2,1,7,1,1, ,2,64748,3,3,6.85,1.75710099331447
202117,2,110412,29037,29,2,2,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,4,1,2,1,56,3,2,1,9,1,3,1,2,64747,2,2,4.7,1.20560214139825
202128,2,110412,32031,32,4,1,U,1,1,2,2,2,2,1,4,4,4,4,2, , ,2,2,3,2,2,99,3,2,9,2,1,2, ,4,89434,3,3,8.1,2.07773986070763
202131,2,110412,6073,6,4,3,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,1,1,2,2,54,5,2,1,5,1,1, ,3,92040,2,2,1.65,.423243304958961
202137,2,110412,29183,29,2,3,S,1,1,1,1,2,1,3,3,3,4,3,1, , ,2,2,1,1,2,44,4,2,1,7,1,3,2,3,63366,3,3,9.05,2.32142539992642
202144,2,110412,29009,29,2,1,R,1,1,1,1,2,1,3,4,3,4,3,1, , ,2,2,1,2,2,54,8,2,1,7,1,2, ,4,65625,3,3,3.15,.808009945830743
202152,2,110412,53053,53,4,3,U,4,2,2,2,2,3,4,4,4,4,3,2, , ,2,3,3,2,1,19,3,2,1,99,3,4,9,8,98373,3,3,6.5,1.66732211044439
202155,2,110412,29189,29,2,4,S,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,3,2,1,2,54,8,2,1,99,1,3,9,3,63017,2,2,3.8,.974742156875182
202161,2,110412,17113,17,2,2,U,1,2,2,2,2,2,4,4,4,4,4,2, , ,1,9,3,2,1,65,6,9,1,99,1,3,9,3,61737,2,2,1.9,.487371078437591
202162,2,110412,55139,55,2,3,U,4,2,2,2,2,2,4,4,4,4,4,3, , ,2,1,1,1,2,38,2,1,6,5,9,4,2,4,54956,3,3,9.7,2.48815761097086
202165,2,110412,41005,41,4,2,S,1,1,1,2,2,2,2,2,4,4,4,2, , ,1,2,3,2,2,62,4,2,1,8,1,1, ,2,97035,2,2,2.25,.577149961307674
